GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Percent_BA,Median_hou,Population,Less_than_,Percent_Le,BA_or_High,GlobalID,Pop_Change,Shape_Leng,Shape_Area
13089021216,212.16,ARC 10,,,SDE,2015/05/19 15:53:50,70.9,63595,6196,180,2.9,4394,,2567.9,26617.8514498356,39056277.6628252
13089021911,219.11,ARC 10,,,SDE,2015/05/19 15:53:50,7.9,24355,1205,99,8.2,95,,-1460,16602.3733631675,10039517.1882187
13089020802,208.02,ARC 10,,,SDE,2015/05/19 15:53:50,42.1,42679,2862,324,11.3,1204,,447.3,43010.7767288607,30097564.28918
13089021416,214.16,ARC 10,,,SDE,2015/05/19 15:53:50,38.1,53555,1984,562,28.3,755,,-2486.7,12549.2922002408,8369277.12769238
13089021413,214.13,ARC 10,,,SDE,2015/05/19 15:53:50,15.9,32076,2440,831,34.1,389,,2352.5,17096.9383537397,10397208.3769036
13089021411,214.11,ARC 10,,,SDE,2015/05/19 15:53:50,76,88681,2748,40,1.5,2088,,736.7,18630.4659813285,17942890.645825
13089020400,204,ARC 10,,,SDE,2015/05/19 15:53:50,78.9,83378,1874,16,0.9,1478,,612.5,14094.1410249512,10894251.3628713
13089020300,203,ARC 10,,,SDE,2015/05/19 15:53:50,82.8,104311,2553,53,2.1,2114,,452.9,24417.6633309066,20417680.7201331
13089020100,201,ARC 10,,,SDE,2015/05/19 15:53:50,78,159362,1287,12,0.9,1004,,-82.5,16804.7317484708,12072124.3559602
13089023802,238.02,ARC 10,,,SDE,2015/05/19 15:53:50,21.8,32204,3135,571,18.2,682,,-25.4,71352.8172429042,103736884.099243
13089023801,238.01,ARC 10,,,SDE,2015/05/19 15:53:50,28.7,48450,2658,441,16.6,763,,-660,35459.3785758317,46212381.5036423
13089023700,237,ARC 10,,,SDE,2015/05/19 15:53:50,27.9,25772,3500,572,16.3,976,,-349.4,39633.9971525472,50919093.3789081
13089023506,235.06,ARC 10,,,SDE,2015/05/19 15:53:50,17.1,42477,4849,767,15.8,831,,-751,31098.1050900016,57851246.9812358
13089023505,235.05,ARC 10,,,SDE,2015/05/19 15:53:50,20.3,41853,1800,219,12.2,365,,-751.3,20462.3677125944,23447423.210901
13089023427,234.27,ARC 10,,,SDE,2015/05/19 15:53:50,33,55322,1957,83,4.2,646,,-261.7,37517.4373206669,49240606.7952405
13089023424,234.24,ARC 10,,,SDE,2015/05/19 15:53:50,22.1,55779,3576,260,7.3,791,,538.1,36075.9431540522,76146127.0452925
13089023422,234.22,ARC 10,,,SDE,2015/05/19 15:53:50,21.6,51231,3075,277,9,665,,288,40171.6673602398,98183493.7726905
13089023421,234.21,ARC 10,,,SDE,2015/05/19 15:53:50,25.5,42159,5233,462,8.8,1337,,955,43189.9179123424,67386752.9405632
13089023315,233.15,ARC 10,,,SDE,2015/05/19 15:53:50,41.9,62793,3050,51,1.7,1278,,266.4,74425.6627739665,254621881.077403
13089023314,233.14,ARC 10,,,SDE,2015/05/19 15:53:50,24.9,45861,3432,244,7.1,856,,-519.5,34368.8890105636,56396652.1791925
13089023115,231.15,ARC 10,,,SDE,2015/05/19 15:53:50,6,0,2599,800,30.8,156,,2356.7,12104.0421055474,7295373.24118449
13089023413,234.13,ARC 10,,,SDE,2015/05/19 15:53:50,26.8,54648,2405,137,5.7,645,,-381.9,33071.1957614816,43717191.1569784
13089023414,234.14,ARC 10,,,SDE,2015/05/19 15:53:50,20.1,54151,4429,178,4,891,,-411.1,42146.6400338771,74580731.2828807
13089023206,232.06,ARC 10,,,SDE,2015/05/19 15:53:50,18,45893,4760,419,8.8,858,,-172.9,38094.0432954877,78185809.6113361
13089021907,219.07,ARC 10,,,SDE,2015/05/19 15:53:50,45.2,63097,5788,377,6.5,2617,,103.8,71868.4886709102,251606229.649346
13089023204,232.04,ARC 10,,,SDE,2015/05/19 15:53:50,27.3,53931,4858,647,13.3,1325,,-113.1,36900.3944773909,72766733.8004009
13089023113,231.13,ARC 10,,,SDE,2015/05/19 15:53:50,26.3,27410,2307,459,19.9,606,,-1697.5,25109.6157585127,21901195.7323744
13089022010,220.10,ARC 10,,,SDE,2015/05/19 15:53:50,19.4,40123,1596,413,25.9,310,,182,15004.7844729538,13605989.4232719
13089023111,231.11,ARC 10,,,SDE,2015/05/19 15:53:50,31.1,56050,1201,193,16.1,374,,-176.7,24453.1696878251,25265290.3251856
13089021814,218.14,ARC 10,,,SDE,2015/05/19 15:53:50,28.8,32896,4072,858,21.1,1174,,-40,28919.6228014292,27451906.7008115
13089021409,214.09,ARC 10,,,SDE,2015/05/19 15:53:50,25.4,43307,2191,633,28.9,557,,-1357.5,20083.2399595956,11207946.9546028
13089021218,212.18,ARC 10,,,SDE,2015/05/19 15:53:50,55.2,53820,3960,249,6.3,2186,,1124.5,24158.957794408,30432218.7597726
13089023507,235.07,ARC 10,,,SDE,2015/05/19 15:53:50,14.3,43929,2919,452,15.5,416,,-386.4,29787.1957528209,38559318.0510916
13089023412,234.12,ARC 10,,,SDE,2015/05/19 15:53:50,21.7,44942,4350,548,12.6,944,,-276.8,44068.3764137075,79368703.9972017
13089023416,234.16,ARC 10,,,SDE,2015/05/19 15:53:50,29,57057,4833,290,6,1401,,317.3,54944.345447166,103012777.788277
13089023102,231.02,ARC 10,,,SDE,2015/05/19 15:53:50,40.6,41028,2256,358,15.9,916,,-410,22559.6550261468,27064511.7432398
13089023000,230,ARC 10,,,SDE,2015/05/19 15:53:50,59.7,62400,1488,25,1.7,888,,-54.3,23530.5964961418,19207178.0100385
13089021906,219.06,ARC 10,,,SDE,2015/05/19 15:53:50,20.7,39966,3431,452,13.2,710,,-615.8,27988.6639604141,33521873.8191901
13089021217,212.17,ARC 10,,,SDE,2015/05/19 15:53:50,63,73927,1687,84,5,1062,,-768.3,18528.0451122279,18045312.3264233
13089021215,212.15,ARC 10,,,SDE,2015/05/19 15:53:50,79.1,88346,4139,79,1.9,3276,,1816.9,30866.223989837,34975956.419866
13089021414,214.14,ARC 10,,,SDE,2015/05/19 15:53:50,29.1,39250,2286,687,30.1,665,,-1117.5,18795.7885398776,11840395.0907165
13089021101,211.01,ARC 10,,,SDE,2015/05/19 15:53:50,68.4,116250,2634,89,3.4,1801,,583.1,27080.3355831117,35338965.7871804
13089023316,233.16,ARC 10,,,SDE,2015/05/19 15:53:50,40,60406,5155,405,7.9,2061,,277.4,43439.5712698534,64455898.1220505
13089023313,233.13,ARC 10,,,SDE,2015/05/19 15:53:50,19,46058,2882,411,14.3,549,,-11.6,31092.4320449979,52947413.6120532
13089022900,229,ARC 10,,,SDE,2015/05/19 15:53:50,55.4,66985,2447,169,6.9,1356,,-465.3,40830.6601296872,40964524.3266983
13089022800,228,ARC 10,,,SDE,2015/05/19 15:53:50,76.3,84341,2335,76,3.3,1782,,-90,29438.8826534257,27168389.7056969
13089022600,226,ARC 10,,,SDE,2015/05/19 15:53:50,74.6,65921,4447,48,1.1,3317,,595,31260.3767973916,33520383.2930373
13089022500,225,ARC 10,,,SDE,2015/05/19 15:53:50,72.8,67756,3553,171,4.8,2585,,151.8,23394.5038091589,30315273.1457039
13089022100,221,ARC 10,,,SDE,2015/05/19 15:53:50,29.5,35250,2562,262,10.2,757,,-21.5,27284.3108291049,36781231.273527
13089022005,220.05,ARC 10,,,SDE,2015/05/19 15:53:50,21.9,31778,2511,650,25.9,550,,-692.3,31470.3733800767,35449488.4461945
13089023214,232.14,ARC 10,,,SDE,2015/05/19 15:53:50,30.1,48961,3192,422,13.2,961,,188.1,36578.1523003176,71244163.4040563
13089022203,222.03,ARC 10,,,SDE,2015/05/19 15:53:50,55.8,38182,1226,57,4.6,684,,482.7,26266.337094917,30932579.9930852
13089022009,220.09,ARC 10,,,SDE,2015/05/19 15:53:50,17,26720,3518,605,17.2,599,,-1125.7,23154.3074903275,18900828.765638
13089021913,219.13,ARC 10,,,SDE,2015/05/19 15:53:50,17.8,33221,2450,210,8.6,437,,-829.2,26788.4956919407,32195490.8579191
13089021813,218.13,ARC 10,,,SDE,2015/05/19 15:53:50,24.8,27564,1532,444,29,380,,1995,11132.3408789754,6590331.81076032
13089021605,216.05,ARC 10,,,SDE,2015/05/19 15:53:50,53.7,52218,3529,165,4.7,1896,,277.1,29700.9072724966,39850430.0255523
13089021308,213.08,ARC 10,,,SDE,2015/05/19 15:53:50,27.8,43750,2680,933,34.8,744,,-723,27164.2147429669,29081419.3874949
13089022004,220.04,ARC 10,,,SDE,2015/05/19 15:53:50,29.6,49503,3617,604,16.7,1071,,-245,29089.8194003332,39826016.0520308
13089022008,220.08,ARC 10,,,SDE,2015/05/19 15:53:50,15.6,26211,4968,1894,38.1,776,,-393.3,22238.5568641648,24455880.5368636
13089021909,219.09,ARC 10,,,SDE,2015/05/19 15:53:50,27,38741,3800,356,9.4,1027,,-1130,28772.919344386,37226063.6336363
13089022001,220.01,ARC 10,,,SDE,2015/05/19 15:53:50,49.5,56641,3391,391,11.5,1679,,245.9,38121.1273931235,47555952.7386892
13089023108,231.08,ARC 10,,,SDE,2015/05/19 15:53:50,11.3,32393,2740,512,18.7,309,,-641.4,30079.1628105685,39903629.6022915
13089020200,202,ARC 10,,,SDE,2015/05/19 15:53:50,70.9,79289,1675,14,0.8,1187,,-431.7,20525.5944442133,16065009.4046145
13089021306,213.06,ARC 10,,,SDE,2015/05/19 15:53:50,22.8,37325,3032,916,30.2,692,,-309.5,33146.3860124221,56887791.6395927
13089021305,213.05,ARC 10,,,SDE,2015/05/19 15:53:50,27.1,40397,3003,1159,38.6,813,,-35,21753.1014155071,26716943.432296
13089021417,214.17,ARC 10,,,SDE,2015/05/19 15:53:50,29.7,39141,3435,887,25.8,1020,,358.6,19334.6514557806,20725163.6559547
13089021415,214.15,ARC 10,,,SDE,2015/05/19 15:53:50,64.8,72813,2461,253,10.3,1595,,913.8,26508.6512220329,22016819.5469967
13089021102,211.02,ARC 10,,,SDE,2015/05/19 15:53:50,73.9,89351,3706,116,3.1,2738,,-530.7,28943.7945417986,38781238.2890456
13089021307,213.07,ARC 10,,,SDE,2015/05/19 15:53:50,23.7,47169,2897,1172,40.5,688,,-10,25675.2776094758,38959177.4579159
13089023601,236.01,ARC 10,,,SDE,2015/05/19 15:53:50,32.2,54120,1966,297,15.1,634,,-865.7,22166.7609678879,19330629.4243069
13089021412,214.12,ARC 10,,,SDE,2015/05/19 15:53:50,63.5,97500,2547,185,7.3,1617,,80,31150.7187826328,33737996.4928167
13089023208,232.08,ARC 10,,,SDE,2015/05/19 15:53:50,30.1,39960,4010,336,8.4,1207,,-531.7,33610.0827719317,50803462.46394
13089023310,233.10,ARC 10,,,SDE,2015/05/19 15:53:50,25,32487,5804,778,13.4,1450,,663.7,47051.8478308188,82570077.9984854
13089020801,208.01,ARC 10,,,SDE,2015/05/19 15:53:50,52.4,70556,1928,214,11.1,1011,,-532,18802.711640549,14956070.4247862
13089021812,218.12,ARC 10,,,SDE,2015/05/19 15:53:50,41.4,63056,1743,175,10,722,,187.5,31016.7410592268,21915337.1717579
13089021214,212.14,ARC 10,,,SDE,2015/05/19 15:53:50,72.1,105161,4122,258,6.3,2973,,112.7,33603.7365271201,60665572.1056805
13089021810,218.10,ARC 10,,,SDE,2015/05/19 15:53:50,60.7,78622,4257,132,3.1,2586,,336,34773.5423241106,71061276.4057589
13089021809,218.09,ARC 10,,,SDE,2015/05/19 15:53:50,62.9,91206,4785,202,4.2,3008,,65.3,53508.5117320147,93844463.8124041
13089021808,218.08,ARC 10,,,SDE,2015/05/19 15:53:50,51.5,72390,3438,229,6.7,1772,,37.5,24825.2194921325,32710421.7598591
13089021806,218.06,ARC 10,,,SDE,2015/05/19 15:53:50,29.5,43456,3938,613,15.6,1162,,116.3,50640.0998649963,120246867.220056
13089021805,218.05,ARC 10,,,SDE,2015/05/19 15:53:50,36.3,50486,4062,339,8.3,1475,,-146.3,39962.901754052,68197393.6922886
13089021704,217.04,ARC 10,,,SDE,2015/05/19 15:53:50,59.1,79361,3647,98,2.7,2154,,108.6,47171.1545525959,77050020.2344356
13089021703,217.03,ARC 10,,,SDE,2015/05/19 15:53:50,68.4,113409,3467,105,3,2373,,63.5,33333.6324507302,56673822.5449169
13089021705,217.05,ARC 10,,,SDE,2015/05/19 15:53:50,49.8,44645,3531,334,9.5,1757,,26.5,35984.9291180738,54934738.4301146
13089021908,219.08,ARC 10,,,SDE,2015/05/19 15:53:50,27.9,34241,3062,382,12.5,854,,259.2,34036.5044570657,37182727.3664503
13089023309,233.09,ARC 10,,,SDE,2015/05/19 15:53:50,22.7,43577,5719,435,7.6,1297,,1040.5,39067.6935580086,55848854.0507385
13089023211,232.11,ARC 10,,,SDE,2015/05/19 15:53:50,29.5,59938,2356,127,5.4,695,,-811,24500.0956966929,26814715.0744966
13089023212,232.12,ARC 10,,,SDE,2015/05/19 15:53:50,28,57667,2309,180,7.8,647,,-230,29166.3616762055,38182324.9158695
13089023306,233.06,ARC 10,,,SDE,2015/05/19 15:53:50,29.5,67881,4298,328,7.6,1270,,332.3,65202.2343919243,132935991.802034
13089023303,233.03,ARC 10,,,SDE,2015/05/19 15:53:50,21.9,36324,3713,652,17.6,815,,249.7,68510.1629241838,212944456.811181
13089021706,217.06,ARC 10,,,SDE,2015/05/19 15:53:50,64.8,75592,4358,177,4.1,2823,,327,40409.6697103784,55904293.5480464
13089021211,212.11,ARC 10,,,SDE,2015/05/19 15:53:50,67.3,101226,3519,45,1.3,2370,,25.8,34170.135571621,54158509.7089549
13089021210,212.10,ARC 10,,,SDE,2015/05/19 15:53:50,77.1,113493,3684,36,1,2842,,136,37995.9567395631,68477203.792169
13089021213,212.13,ARC 10,,,SDE,2015/05/19 15:53:50,76,131324,2324,26,1.1,1766,,170,28706.4510008617,32405766.5554034
13089021303,213.03,ARC 10,,,SDE,2015/05/19 15:53:50,13.8,33318,3712,1320,35.6,511,,200,29122.5829289436,47188348.3863484
13089021301,213.01,ARC 10,,,SDE,2015/05/19 15:53:50,34.5,37292,2485,609,24.5,857,,191.4,31357.1950877123,39072288.6894208
13089021209,212.09,ARC 10,,,SDE,2015/05/19 15:53:50,57.7,64410,4090,265,6.5,2360,,-9.5,41403.6579402108,52196254.5932952
13089021405,214.05,ARC 10,,,SDE,2015/05/19 15:53:50,76.6,103608,2786,157,5.6,2134,,651.1,28739.8852240899,25845999.8504683
13089021208,212.08,ARC 10,,,SDE,2015/05/19 15:53:50,56.6,57964,2327,256,11,1316,,616.4,42019.8454699667,38401944.0323415
13089021204,212.04,ARC 10,,,SDE,2015/05/19 15:53:50,1.3,31462,2522,1923,76.2,34,,-617.8,30504.8840595153,50068508.3178395
13089021202,212.02,ARC 10,,,SDE,2015/05/19 15:53:50,75.6,97583,4933,69,1.4,3728,,459.6,47699.6145884438,79419678.2311449
13089023210,232.10,ARC 10,,,SDE,2015/05/19 15:53:50,23.2,40298,4471,384,8.6,1038,,-448.8,31337.6863142766,45035029.3316179
13089023209,232.09,ARC 10,,,SDE,2015/05/19 15:53:50,27.1,60625,3224,254,7.9,873,,-452.8,29830.780468536,49583381.126002
13089023603,236.03,ARC 10,,,SDE,2015/05/19 15:53:50,11.2,32087,2320,354,15.3,260,,-865.5,23655.730106909,31717790.2657448
13089021603,216.03,ARC 10,,,SDE,2015/05/19 15:53:50,68,52438,3772,71,1.9,2564,,-252,30132.3483476011,41365988.3726238
13057090905,909.05,ARC 10,,,SDE,2015/05/19 15:53:50,37.4,48494,2466,197,8,923,,674.4,32980.9160532215,44596973.042626
13057090904,909.04,ARC 10,,,SDE,2015/05/19 15:53:50,28.7,58483,5312,499,9.4,1525,,443.1,50209.8153441245,135441605.479744
13057091007,910.07,ARC 10,,,SDE,2015/05/19 15:53:50,56.8,94773,3897,76,2,2215,,110.3,52296.1888612385,104381063.923315
13057090803,908.03,ARC 10,,,SDE,2015/05/19 15:53:50,53.2,86046,6589,367,5.6,3508,,509.5,76673.8487836064,261034944.068034
13057090804,908.04,ARC 10,,,SDE,2015/05/19 15:53:50,39.2,93526,6043,424,7,2368,,244,121435.047220038,291788253.949604
13057091008,910.08,ARC 10,,,SDE,2015/05/19 15:53:50,55.4,99054,5230,11,0.2,2896,,600.8,46623.9365500222,106261579.501158
13057090802,908.02,ARC 10,,,SDE,2015/05/19 15:53:50,42.6,97866,4689,281,6,1996,,74.4,104304.924052481,484172290.625186
13057090501,905.01,ARC 10,,,SDE,2015/05/19 15:53:50,28,66957,4227,739,17.5,1183,,66.4,193918.37784984,1044852665.71516
13057090902,909.02,ARC 10,,,SDE,2015/05/19 15:53:50,50.1,76104,9329,597,6.4,4670,,814.2,63826.5803678656,204569377.554631
13057091001,910.01,ARC 10,,,SDE,2015/05/19 15:53:50,21.2,47471,2695,300,11.1,571,,394.9,56906.8857136917,97983185.5778262
13057091003,910.03,ARC 10,,,SDE,2015/05/19 15:53:50,21.2,46634,4530,552,12.2,961,,321.8,58472.4951469468,109000673.522848
13057091102,911.02,ARC 10,,,SDE,2015/05/19 15:53:50,19.3,59813,5421,933,17.2,1047,,303.5,60582.2734619211,119389067.842356
13057091101,911.01,ARC 10,,,SDE,2015/05/19 15:53:50,31.9,63835,3644,394,10.8,1164,,16.3,75400.741311416,198059580.811097
13057091103,911.03,ARC 10,,,SDE,2015/05/19 15:53:50,28.1,71285,5509,632,11.5,1550,,81.9,77491.9281262174,301876119.483988
13057090701,907.01,ARC 10,,,SDE,2015/05/19 15:53:50,38.7,73542,12317,1003,8.1,4761,,798.2,115634.076127443,434897859.011359
13297110601,1106.01,ARC 20,,,SDE,2015/05/19 15:53:50,19.9,61140,2925,176,6,583,,100.1,91127.4418687345,396617752.196246
13297110507,1105.07,ARC 20,,,SDE,2015/05/19 15:53:50,18.9,65167,4688,941,20.1,886,,271.5,79798.5083877857,314791658.862024
13297110506,1105.06,ARC 20,,,SDE,2015/05/19 15:53:50,22.8,67774,3803,285,7.5,866,,134.1,90027.3950663916,370360162.452422
13297110603,1106.03,ARC 20,,,SDE,2015/05/19 15:53:50,15.8,46807,3020,758,25.1,477,,80.3,82495.5607351626,326068538.893318
13297110602,1106.02,ARC 20,,,SDE,2015/05/19 15:53:50,23.4,68090,3510,456,13,823,,42.8,141164.515449138,975679826.120526
13297110504,1105.04,ARC 20,,,SDE,2015/05/19 15:53:50,28.6,57105,2931,391,13.3,839,,79.2,52653.7003820142,146861938.885787
13297110508,1105.08,ARC 20,,,SDE,2015/05/19 15:53:50,16.4,61706,3142,342,10.9,515,,166.6,73963.018399154,239163154.248967
13297110503,1105.03,ARC 20,,,SDE,2015/05/19 15:53:50,27.6,45170,2010,211,10.5,554,,177.9,72335.6190834657,210449548.990589
13297110505,1105.05,ARC 20,,,SDE,2015/05/19 15:53:50,19,68636,2483,260,10.5,473,,183.2,73174.1045479825,251328692.431553
13297110800,1108,ARC 20,,,SDE,2015/05/19 15:53:50,14.6,46547,4181,709,17,611,,21.8,187420.129958441,1394762723.27748
13297110700,1107,ARC 20,,,SDE,2015/05/19 15:53:50,17.1,46613,4896,974,19.9,837,,83.1,154246.87570343,702246272.607298
13297110400,1104,ARC 20,,,SDE,2015/05/19 15:53:50,6.9,30609,3992,1317,33,274,,25.7,84881.0666952151,372370109.506811
13297110300,1103,ARC 20,,,SDE,2015/05/19 15:53:50,14.3,30527,4353,1159,26.6,622,,99.8,95645.2334825296,378107164.084864
13297110200,1102,ARC 20,,,SDE,2015/05/19 15:53:50,21.9,60000,2980,409,13.7,652,,20.1,219893.295056546,1772811961.76812
13297110100,1101,ARC 20,,,SDE,2015/05/19 15:53:50,18.4,58635,6154,898,14.6,1133,,69.4,213018.484027264,1346756428.03997
13057091005,910.05,ARC 10,,,SDE,2015/05/19 15:53:50,30.4,55288,4922,648,13.2,1494,,127.9,42043.2964724211,80070583.7330726
13057091006,910.06,ARC 10,,,SDE,2015/05/19 15:53:50,47.1,87841,3135,102,3.3,1477,,72.1,31655.3084541243,51791719.4297918
13057090400,904,ARC 10,,,SDE,2015/05/19 15:53:50,14.4,35094,6049,2206,36.5,871,,238.8,163273.33747678,499537671.455597
13057090601,906.01,ARC 10,,,SDE,2015/05/19 15:53:50,19.3,47206,4319,1128,26.1,834,,249.9,81774.1414799715,236888755.357593
13057090901,909.01,ARC 10,,,SDE,2015/05/19 15:53:50,39,85349,4963,380,7.7,1936,,126.4,95268.8602064487,243005992.685518
13057090602,906.02,ARC 10,,,SDE,2015/05/19 15:53:50,23.8,54445,5253,1095,20.8,1252,,202.6,94738.6972386784,393519439.539419
13057090200,902,ARC 10,,,SDE,2015/05/19 15:53:50,20.7,59965,5231,655,12.5,1084,,24.5,254608.531976212,2390504797.6654
13057090702,907.02,ARC 10,,,SDE,2015/05/19 15:53:50,18.7,52406,4800,532,11.1,896,,217.3,56313.0054942707,171576223.032474
13057090502,905.02,ARC 10,,,SDE,2015/05/19 15:53:50,39,85783,8133,492,6,3172,,196.7,133084.68448773,875620725.281559
13057090100,901,ARC 10,,,SDE,2015/05/19 15:53:50,17.6,60407,5732,982,17.1,1009,,44.5,252524.090229347,1933584372.102
13057090300,903,ARC 10,,,SDE,2015/05/19 15:53:50,42.4,78697,7502,592,7.9,3184,,181.7,205606.911293323,1293919663.03247
13013180206,1802.06,ARC 20,,,SDE,2015/05/19 15:53:50,16.7,57679,1915,492,25.7,320,,158.5,42585.9221430825,75700366.960608
13013180205,1802.05,ARC 20,,,SDE,2015/05/19 15:53:50,14.9,40347,2660,627,23.6,397,,93.7,54972.6643222044,118670624.873554
13013180402,1804.02,ARC 20,,,SDE,2015/05/19 15:53:50,13.9,48951,4008,846,21.1,556,,139.2,96649.7597626074,445005834.293411
13013180303,1803.03,ARC 20,,,SDE,2015/05/19 15:53:50,23.5,58654,2347,351,15,552,,124.6,97359.4339959004,309397490.353612
13013180106,1801.06,ARC 20,,,SDE,2015/05/19 15:53:50,12.8,50238,1688,229,13.6,216,,-40.4,60846.7998522555,133931402.958867
13013180103,1801.03,ARC 20,,,SDE,2015/05/19 15:53:50,28.3,67146,2748,374,13.6,777,,256.1,101231.359380575,330967276.52197
13013180401,1804.01,ARC 20,,,SDE,2015/05/19 15:53:50,19.4,63633,3756,578,15.4,728,,152.5,163779.130409509,606748710.537841
13013180203,1802.03,ARC 20,,,SDE,2015/05/19 15:53:50,5.3,35972,1955,656,33.6,104,,188.2,39690.0965999292,61002906.1229636
13013180503,1805.03,ARC 20,,,SDE,2015/05/19 15:53:50,23.7,60297,3108,399,12.8,736,,335.8,79028.9502482045,249491871.224262
13013180502,1805.02,ARC 20,,,SDE,2015/05/19 15:53:50,14.6,46821,3099,556,17.9,451,,100.7,111480.887551882,494423890.311786
13013180204,1802.04,ARC 20,,,SDE,2015/05/19 15:53:50,18.9,44200,1569,406,25.9,297,,88.4,68535.6294246069,173348469.421795
13013180501,1805.01,ARC 20,,,SDE,2015/05/19 15:53:50,17.4,54402,3356,616,18.4,584,,251,72292.7334199184,289357532.768905
13013180301,1803.01,ARC 20,,,SDE,2015/05/19 15:53:50,28,60625,1448,221,15.3,406,,86.1,70819.0494561342,232809568.028446
13013180302,1803.02,ARC 20,,,SDE,2015/05/19 15:53:50,19.1,60041,3727,452,12.1,713,,244.7,107099.898947747,326988100.835778
13013180105,1801.05,ARC 20,,,SDE,2015/05/19 15:53:50,10.7,49327,1554,192,12.4,166,,75.9,86545.239554345,176490824.137227
13013180104,1801.04,ARC 20,,,SDE,2015/05/19 15:53:50,9.8,53125,1240,170,13.7,121,,3.8,44317.0830701599,87801806.9461747
13013180107,1801.07,ARC 20,,,SDE,2015/05/19 15:53:50,10.2,40665,2424,553,22.8,247,,24.7,77420.5116959651,207876716.89448
13013180108,1801.08,ARC 20,,,SDE,2015/05/19 15:53:50,13.5,56354,2168,275,12.7,293,,-4.4,61108.662172806,221808890.642035
13223120104,1201.04,ARC 20,,,SDE,2015/05/19 15:53:50,11.6,65886,1509,149,9.9,175,,30.1,164101.015776534,1267125926.24168
13223120604,1206.04,ARC 20,,,SDE,2015/05/19 15:53:51,15.6,62938,3163,337,10.7,494,,226.3,66156.8921124648,186584415.913835
13223120601,1206.01,ARC 20,,,SDE,2015/05/19 15:53:51,31,60475,2966,272,9.2,918,,366.3,53157.491601875,133694018.044109
13223120603,1206.03,ARC 20,,,SDE,2015/05/19 15:53:51,22.9,58711,4054,515,12.7,930,,287.5,71993.3675477852,169028041.53518
13223120501,1205.01,ARC 20,,,SDE,2015/05/19 15:53:51,20.9,52301,4053,519,12.8,849,,307.5,95543.0416242978,245394408.808084
13223120203,1202.03,ARC 20,,,SDE,2015/05/19 15:53:51,14.6,65034,3577,326,9.1,522,,203.8,62502.8794924245,126432486.535333
13223120101,1201.01,ARC 20,,,SDE,2015/05/19 15:53:51,44.3,87562,7594,230,3,3361,,496.5,127795.231426233,450174088.743155
13223120502,1205.02,ARC 20,,,SDE,2015/05/19 15:53:51,22.6,61014,5836,406,7,1321,,174.7,86215.9328906997,272253271.978419
13223120503,1205.03,ARC 20,,,SDE,2015/05/19 15:53:51,21.3,61397,2659,203,7.6,566,,231.1,80321.2597759146,222020785.669697
13223120605,1206.05,ARC 20,,,SDE,2015/05/19 15:53:51,17.6,61912,3688,425,11.5,649,,164.4,106491.314242378,324098018.006533
13223120602,1206.02,ARC 20,,,SDE,2015/05/19 15:53:51,21,57821,6344,763,12,1333,,310.7,70660.8959910385,250324415.588034
13223120204,1202.04,ARC 20,,,SDE,2015/05/19 15:53:51,22.9,53934,3980,428,10.8,910,,409.7,74243.6596151763,163113030.617258
13223120301,1203.01,ARC 20,,,SDE,2015/05/19 15:53:51,24.1,56370,3214,567,17.6,774,,240.3,72898.2056933014,224349263.802552
13223120303,1203.03,ARC 20,,,SDE,2015/05/19 15:53:51,15.8,60600,1109,283,25.5,175,,32.9,67960.1951549044,160762384.013277
13223120102,1201.02,ARC 20,,,SDE,2015/05/19 15:53:51,32.3,76794,6604,761,11.5,2130,,490.2,119842.46460522,365176461.871502
13223120103,1201.03,ARC 20,,,SDE,2015/05/19 15:53:51,27,77835,5437,483,8.9,1468,,189,147107.828831702,722954652.223188
13223120302,1203.02,ARC 20,,,SDE,2015/05/19 15:53:51,17.6,45634,7384,1165,15.8,1296,,243.1,167835.133036201,608557934.017391
13223120202,1202.02,ARC 20,,,SDE,2015/05/19 15:53:51,27.6,62659,4908,677,13.8,1356,,463.1,58766.3220427111,195801352.3541
13223120400,1204,ARC 20,,,SDE,2015/05/19 15:53:51,15.3,54245,11441,1803,15.8,1754,,105.9,247824.032396408,2674630627.99448
