TRACTCE10,GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Population,Populatio2,White__201,Black__201,Asian_Paci,Hispanic__,All_Non_Wh,Percent__W,Percent__B,Percent_NW,White__200,Black__200,Asian_Pac2,Hispanic_2,All_Non_W2,Percent__2,Percent__3,Percent_N2,Change_in_,Change_in2,Change_in3,GlobalID,Pop_Chng_p,OthrRaces_,Pct_Asian_,Pct_OthrRa,Pct_Hispan,OthrRaces2,Pct_Asian2,Pct_OthrR2,Pct_Hispa2,Chg_Asian_,Chg_Othr_i,Chng_Pct_W,Chng_Pct_B,ChngPct_As,ChngPct_Ot,Chng_Pct_H,Chng_MajWh,Shape_Leng,Shape_Area
031212,13067031212,312.12,ARC 10,,,SDE,2015/05/27 16:20:54,2321,2435,2189,35,24,61,132,94.3,1.5,5.7,2336,26,30,34,99,95.9,1.1,4.1,-147,9,27,,-71.3,12,1,0.5,1.4,9,1.2,0.4,1.4,-6,3,-1.6,0.4,-0.2,0.1,1.2,0,33162.9074745281,45134948.8770879
031211,13067031211,312.11,ARC 10,,,SDE,2015/05/27 16:20:54,3617,3661,1748,1373,132,243,1869,48.3,38,51.7,2904,452,163,84,757,79.3,12.3,20.7,-1156,921,159,,-73.3,121,3.6,3.3,2.3,58,4.5,1.6,2.3,-31,63,-31,25.7,-0.9,1.7,4.4,1,18498.6026501853,16233232.6711816
031209,13067031209,312.09,ARC 10,,,SDE,2015/05/27 16:20:54,3790,3009,2846,426,274,144,944,75.1,11.2,24.9,2512,256,135,69,497,83.5,8.5,16.5,334,170,75,,600.8,100,7.2,2.6,2.3,37,4.5,1.2,2.3,139,63,-8.4,2.7,2.7,1.4,1.5,0,33040.3175424092,36737430.9944492
030224,13067030224,302.24,ARC 10,,,SDE,2015/05/27 16:20:54,6257,3202,3720,1403,328,595,2537,59.5,22.4,40.5,2589,335,108,109,613,80.9,10.5,19.1,1131,1068,486,,1697.2,211,5.2,3.4,3.4,62,3.4,1.9,3.4,220,149,-21.4,11.9,1.8,1.5,6.1,0,33770.7924276771,49354989.0913128
031205,13067031205,312.05,ARC 10,,,SDE,2015/05/27 16:20:54,5306,3309,2729,2019,171,258,2577,51.4,38.1,48.6,1925,1138,92,89,1384,58.2,34.4,41.8,804,881,169,,688.6,129,3.2,2.4,2.7,65,2.8,2,2.7,79,64,-6.8,3.7,0.4,0.4,2.2,0,44599.3868085425,81457915.3898151
031206,13067031206,312.06,ARC 10,,,SDE,2015/05/27 16:20:54,8713,4709,4188,3210,580,501,4525,48.1,36.8,51.9,2466,1782,144,233,2243,52.4,37.8,47.6,1722,1428,268,,1112.2,234,6.7,2.7,4.9,84,3.1,1.8,4.9,436,150,-4.3,-1,3.6,0.9,0.9,1,53844.2144909831,99056203.1037678
030220,13067030220,302.20,ARC 10,,,SDE,2015/05/27 16:20:54,1664,1695,1158,259,91,115,506,69.6,15.6,30.4,1311,200,94,59,384,77.3,11.8,22.7,-153,59,56,,-44.3,41,5.5,2.5,3.5,31,5.5,1.8,3.5,-3,10,-7.7,3.8,0,0.7,3.4,0,18010.0336028912,19589927.3263991
030905,13067030905,309.05,ARC 10,,,SDE,2015/05/27 16:20:54,7863,6907,2497,3099,186,1934,5366,31.8,39.4,68.2,3631,2500,197,467,3276,52.6,36.2,47.4,-1134,599,1467,,398.3,147,2.4,1.9,6.8,112,2.9,1.6,6.8,-11,35,-20.8,3.2,-0.5,0.3,17.8,1,39512.9144939895,65923560.7113591
030502,13067030502,305.02,ARC 10,,,SDE,2015/05/27 16:20:54,6406,5984,4364,911,411,574,2042,68.1,14.2,31.9,4358,818,321,368,1626,72.8,13.7,27.2,6,93,206,,114.1,146,6.4,2.3,6.1,119,5.4,2,6.1,90,27,-4.7,0.5,1,0.3,2.9,0,56219.2490839253,103724228.286331
030209,13067030209,302.09,ARC 10,,,SDE,2015/05/27 16:20:54,6757,5413,5026,1120,236,254,1731,74.4,16.6,25.6,4573,548,78,140,840,84.5,10.1,15.5,453,572,114,,253.6,121,3.5,1.8,2.6,74,1.4,1.4,2.6,158,47,-10.1,6.5,2.1,0.4,1.2,0,53260.5009613998,147416983.713557
030326,13067030326,303.26,ARC 10,,,SDE,2015/05/27 16:20:54,4059,4256,3425,170,143,208,634,84.4,4.2,15.6,3855,166,116,81,401,90.6,3.9,9.4,-430,4,127,,-70.4,113,3.5,2.8,1.9,38,2.7,0.9,1.9,27,75,-6.2,0.3,0.8,1.9,3.2,0,40231.8515338404,77266837.5573944
031108,13067031108,311.08,ARC 10,,,SDE,2015/05/27 16:20:54,4910,5405,1785,2308,113,535,3125,36.4,47,63.6,2084,2449,148,593,3321,38.6,45.3,61.4,-299,-141,-58,,-380.8,169,2.3,3.4,11,131,2.7,2.4,11,-35,38,-2.2,1.7,-0.4,1,-0.1,0,33949.777588628,36146122.7996416
130105,13117130105,1301.05,ARC 20,,,SDE,2015/05/27 16:20:54,2258,1832,1771,15,3,426,487,78.4,0.7,21.6,1645,6,11,152,187,89.8,0.3,10.2,126,9,274,,106.5,43,0.1,1.9,8.3,18,0.6,1,8.3,-8,25,-11.4,0.4,-0.5,0.9,10.6,0,53020.8312592926,112630086.014715
130205,13117130205,1302.05,ARC 20,,,SDE,2015/05/27 16:20:54,2151,1399,1620,112,47,335,531,75.3,5.2,24.7,1205,0,0,177,194,86.1,0,13.9,415,112,158,,113.9,37,2.2,1.7,12.7,17,0,1.2,12.7,47,20,-10.8,5.2,2.2,0.5,2.9,0,75927.9270660977,183067196.47579
130603,13117130603,1306.03,ARC 20,,,SDE,2015/05/27 16:20:54,3848,1539,2731,242,604,191,1117,71,6.3,29,1404,38,35,40,135,91.2,2.5,8.8,1327,204,151,,391.4,80,15.7,2.1,2.6,22,2.3,1.4,2.6,569,58,-20.2,3.8,13.4,0.7,2.4,0,60109.8921319631,165603885.257405
130610,13117130610,1306.10,ARC 20,,,SDE,2015/05/27 16:20:54,4230,3714,3632,52,374,134,598,85.9,1.2,14.1,3551,12,51,72,163,95.6,0.3,4.4,81,40,62,,125.9,38,8.8,0.9,1.9,27,1.4,0.7,1.9,323,11,-9.7,0.9,7.4,0.2,1.3,0,68274.72175174,114164451.25977
130606,13117130606,1306.06,ARC 20,,,SDE,2015/05/27 16:20:54,4020,3572,3406,81,266,190,614,84.7,2,15.3,3259,32,129,123,313,91.2,0.9,8.8,147,49,67,,263.5,77,6.6,1.9,3.4,29,3.6,0.8,3.4,137,48,-6.5,1.1,3,1.1,1.3,0,28595.1102488079,48306565.4110099
130604,13117130604,1306.04,ARC 20,,,SDE,2015/05/27 16:20:54,4575,2841,3309,202,739,230,1266,72.3,4.4,27.7,2605,56,102,57,236,91.7,2,8.3,704,146,173,,693.6,95,16.2,2.1,2,21,3.6,0.7,2,637,74,-19.4,2.4,12.6,1.4,3,0,36155.0852752645,68423357.2796995
130611,13117130611,1306.11,ARC 20,,,SDE,2015/05/27 16:20:54,3533,2013,3123,38,163,161,410,88.4,1.1,11.6,1924,10,33,30,89,95.6,0.5,4.4,1199,28,131,,633.3,48,4.6,1.4,1.5,16,1.6,0.8,1.5,130,32,-7.2,0.6,3,0.6,3.1,0,37202.3527975002,68241117.3060455
130609,13117130609,1306.09,ARC 20,,,SDE,2015/05/27 16:20:54,4341,1357,2820,213,857,323,1521,65,4.9,35,1296,8,3,41,61,95.5,0.6,4.5,1524,205,282,,1147.7,128,19.7,2.9,3,9,0.2,0.7,3,854,119,-30.5,4.3,19.5,2.2,4.4,0,42661.1614108177,73582954.2766652
130607,13117130607,1306.07,ARC 20,,,SDE,2015/05/27 16:20:54,4608,989,3378,110,834,195,1230,73.3,2.4,26.7,803,1,16,167,186,81.2,0.1,18.8,2575,109,28,,1206.3,91,18.1,2,16.9,2,1.6,0.2,16.9,818,89,-7.9,2.3,16.5,1.8,-12.7,0,45617.7331503472,83250218.2006014
130605,13117130605,1306.05,ARC 20,,,SDE,2015/05/27 16:20:54,3797,1812,3012,59,463,230,785,79.3,1.6,20.7,1753,3,12,33,59,96.7,0.2,3.3,1259,56,197,,684.5,33,12.2,0.9,1.8,11,0.7,0.6,1.8,451,22,-17.4,1.4,11.5,0.3,4.3,0,40006.7376568717,79445089.3283569
130602,13117130602,1306.02,ARC 20,,,SDE,2015/05/27 16:20:54,4449,2665,2172,315,425,1432,2277,48.8,7.1,51.2,1744,38,25,815,921,65.4,1.4,34.6,428,277,617,,810.9,105,9.6,2.4,30.6,43,0.9,1.6,30.6,400,62,-16.6,5.7,8.7,0.8,1.6,1,33614.7336679446,60033597.5922582
130508,13117130508,1305.08,ARC 20,,,SDE,2015/05/27 16:20:54,4990,2777,4528,81,136,175,462,90.7,1.6,9.3,2687,16,14,41,90,96.8,0.6,3.2,1841,65,134,,491.8,70,2.7,1.4,1.5,20,0.5,0.7,1.5,122,50,-6.1,1,2.2,0.7,2,0,59197.0781770971,124087110.781706
130507,13117130507,1305.07,ARC 20,,,SDE,2015/05/27 16:20:54,2378,2074,2093,31,39,186,285,88,1.3,12,1951,4,9,97,123,94.1,0.2,5.9,142,27,89,,80,29,1.6,1.2,4.7,13,0.4,0.6,4.7,30,16,-6.1,1.1,1.2,0.6,3.1,0,56125.9374424185,106780504.3043
130409,13117130409,1304.09,ARC 20,,,SDE,2015/05/27 16:20:54,2524,1818,1815,43,23,627,709,71.9,1.7,28.1,1708,2,13,78,110,93.9,0.1,6.1,107,41,549,,201.7,16,0.9,0.6,4.3,17,0.7,0.9,4.3,10,-1,-22,1.6,0.2,-0.3,20.5,0,42702.6982969389,96185080.4791116
030218,13067030218,302.18,ARC 10,,,SDE,2015/05/27 16:20:54,4775,3181,3956,435,144,174,819,82.8,9.1,17.2,2941,114,65,40,240,92.5,3.6,7.5,1015,321,134,,455.4,66,3,1.4,1.3,21,2,0.7,1.3,79,45,-9.7,5.5,1,0.7,2.3,0,42221.6923164887,97689529.1066598
030219,13067030219,302.19,ARC 10,,,SDE,2015/05/27 16:20:54,9743,5618,8032,854,358,319,1711,82.4,8.8,17.6,5197,195,70,95,421,92.5,3.5,7.5,2835,659,224,,572.9,180,3.7,1.8,1.7,61,1.2,1.1,1.7,288,119,-10.1,5.3,2.5,0.7,1.6,0,65359.4498797359,201533432.025285
030235,13067030235,302.35,ARC 10,,,SDE,2015/05/27 16:20:54,4988,4408,3992,644,102,151,996,80,12.9,20,4009,262,22,77,399,90.9,5.9,9.1,-17,382,74,,120.8,99,2,2,1.7,38,0.5,0.9,1.7,80,61,-10.9,7,1.5,1.1,1.3,0,51719.6228721265,134639670.112738
030234,13067030234,302.34,ARC 10,,,SDE,2015/05/27 16:20:54,5657,3924,4299,993,80,196,1358,76,17.6,24,3505,265,44,58,419,89.3,6.8,10.7,794,728,138,,376.7,89,1.4,1.6,1.5,52,1.1,1.3,1.5,36,37,-13.3,10.8,0.3,0.3,2,0,50882.6942692398,127457328.944207
030233,13067030233,302.33,ARC 10,,,SDE,2015/05/27 16:20:54,4275,4278,2874,999,152,189,1401,67.2,23.4,32.8,3447,599,103,84,831,80.6,14,19.4,-573,400,105,,-1.1,61,3.6,1.4,2,45,2.4,1.1,2,49,16,-13.4,9.4,1.2,0.3,2.4,0,41330.9740842874,76583424.3030389
030337,13067030337,303.37,ARC 10,,,SDE,2015/05/27 16:20:54,4831,4820,4156,140,301,152,675,86,2.9,14,4445,93,125,100,375,92.2,1.9,7.8,-289,47,52,,6.1,82,6.2,1.7,2.1,57,2.6,1.2,2.1,176,25,-6.2,1,3.6,0.5,1,0,32493.1166883081,50349268.8164653
030334,13067030334,303.34,ARC 10,,,SDE,2015/05/27 16:20:54,3246,3456,2764,93,247,104,482,85.2,2.9,14.8,3122,60,156,88,334,90.3,1.7,9.7,-358,33,16,,-140,38,7.6,1.2,2.5,30,4.5,0.9,2.5,91,8,-5.1,1.2,3.1,0.3,0.7,0,26449.3252491689,42931952.6556997
031111,13067031111,311.11,ARC 10,,,SDE,2015/05/27 16:20:54,2909,3192,1723,770,105,233,1186,59.2,26.5,40.8,2220,570,113,225,972,69.5,17.9,30.5,-497,200,8,,-353.8,78,3.6,2.7,7,64,3.5,2,7,-8,14,-10.3,8.6,0.1,0.7,1,0,21134.3636109306,21043768.4623279
031110,13067031110,311.10,ARC 10,,,SDE,2015/05/27 16:20:54,2864,3030,1683,419,40,640,1181,58.8,14.6,41.2,1687,407,25,855,1343,55.7,13.4,44.3,-4,12,-215,,-166,82,1.4,2.9,28.2,56,0.8,1.8,28.2,15,26,3.1,1.2,0.6,1.1,-5.9,0,23728.1108772313,29102204.52051
030405,13067030405,304.05,ARC 10,,,SDE,2015/05/27 16:20:54,5774,5885,2674,1878,227,706,3100,46.3,32.5,53.7,3745,1159,319,391,2140,63.6,19.7,36.4,-1071,719,315,,-74,289,3.9,5,6.6,271,5.4,4.6,6.6,-92,18,-17.3,12.8,-1.5,0.4,5.6,1,39763.073468319,43100761.575918
031101,13067031101,311.01,ARC 10,,,SDE,2015/05/27 16:20:54,4940,4895,1523,1000,96,2244,3417,30.8,20.2,69.2,2173,1029,214,1373,2722,44.4,21,55.6,-650,-29,871,,34.6,77,1.9,1.6,28,106,4.4,2.2,28,-118,-29,-13.6,-0.8,-2.5,-0.6,17.4,0,25251.5754801316,35824011.2655969
130305,13117130305,1303.05,ARC 20,,,SDE,2015/05/27 16:20:54,4452,2072,3671,157,298,234,781,82.5,3.5,17.5,1984,6,12,52,88,95.8,0.3,4.2,1687,151,182,,610.3,92,6.7,2.1,2.5,18,0.6,0.9,2.5,286,74,-13.3,3.2,6.1,1.2,2.8,0,44442.5218224602,108481243.841716
130301,13117130301,1303.01,ARC 20,,,SDE,2015/05/27 16:20:54,4750,2801,4246,46,71,331,504,89.4,1,10.6,2644,7,10,98,157,94.4,0.2,5.6,1602,39,233,,240.6,56,1.5,1.2,3.5,42,0.4,1.5,3.5,61,14,-5,0.8,1.1,-0.3,3.5,0,82798.5365592294,226107419.002201
130405,13117130405,1304.05,ARC 20,,,SDE,2015/05/27 16:20:54,4037,1923,3172,94,104,580,865,78.6,2.3,21.4,1825,1,9,76,98,94.9,0.1,5.1,1347,93,504,,542.1,87,2.6,2.2,4,12,0.5,0.6,4,95,75,-16.3,2.2,2.1,1.6,10.4,0,52262.7181627207,107823013.168126
130504,13117130504,1305.04,ARC 20,,,SDE,2015/05/27 16:20:54,3588,3213,2825,16,29,642,763,78.7,0.4,21.3,2940,6,6,210,273,91.5,0.2,8.5,-115,10,432,,64.7,76,0.8,2.1,6.5,51,0.2,1.6,6.5,23,25,-12.8,0.2,0.6,0.5,11.4,0,76991.4654984971,161592567.770838
130505,13117130505,1305.05,ARC 20,,,SDE,2015/05/27 16:20:54,2773,2139,2544,28,12,151,229,91.7,1,8.3,2075,6,7,43,64,97,0.3,3,469,22,108,,74.6,38,0.4,1.4,2,8,0.3,0.4,2,5,30,-5.3,0.7,0.1,1,3.4,0,71681.3266577093,236985906.543289
130503,13117130503,1305.03,ARC 20,,,SDE,2015/05/27 16:20:54,2356,1430,2156,27,27,114,200,91.5,1.1,8.5,1393,4,3,15,37,97.4,0.3,2.6,763,23,99,,70.7,32,1.1,1.4,1,15,0.2,1,1,24,17,-5.9,0.8,0.9,0.4,3.8,0,97748.9987853495,364549509.235899
130102,13117130102,1301.02,ARC 20,,,SDE,2015/05/27 16:20:54,2481,1382,2341,5,19,85,140,94.4,0.2,5.6,1356,0,1,16,26,98.1,0,1.9,985,5,69,,207.4,31,0.8,1.2,1.2,9,0.1,0.7,1.2,18,22,-3.7,0.2,0.7,0.5,2.2,0,72070.2559177304,148420986.477001
130103,13117130103,1301.03,ARC 20,,,SDE,2015/05/27 16:20:54,3925,2176,3360,22,10,493,565,85.6,0.6,14.4,2061,3,7,78,115,94.7,0.1,5.3,1299,19,415,,190.1,40,0.3,1,3.6,27,0.3,1.2,3.6,3,13,-9.1,0.5,0,-0.2,9,0,78112.4568659808,257620551.331946
130303,13117130303,1303.03,ARC 20,,,SDE,2015/05/27 16:20:54,3436,2645,3051,41,19,262,385,88.8,1.2,11.2,2507,7,16,96,138,94.8,0.3,5.2,544,34,166,,111.4,63,0.6,1.8,3.6,19,0.6,0.7,3.6,3,44,-6,0.9,0,1.1,4,0,70803.0976444922,197058872.316416
130201,13117130201,1302.01,ARC 20,,,SDE,2015/05/27 16:20:54,4725,1446,4349,50,54,221,376,92,1.1,8,1392,0,8,41,54,96.3,0,3.7,2957,50,180,,221.6,51,1.1,1.1,2.8,5,0.6,0.3,2.8,46,46,-4.3,1.1,0.5,0.8,1.9,0,99795.9779828839,412151145.717026
030232,13067030232,302.32,ARC 10,,,SDE,2015/05/27 16:20:54,5758,4854,3392,1737,125,402,2366,58.9,30.2,41.1,3799,841,46,112,1055,78.3,17.3,21.7,-407,896,290,,231.8,102,2.2,1.8,2.3,56,0.9,1.2,2.3,79,46,-19.4,12.9,1.3,0.6,4.7,0,40385.739460787,109670183.598386
030222,13067030222,302.22,ARC 10,,,SDE,2015/05/27 16:20:54,5987,6043,4567,718,228,360,1420,76.3,12,23.7,5108,435,222,197,935,84.5,7.2,15.5,-541,283,163,,-31.1,114,3.8,1.9,3.3,81,3.7,1.3,3.3,6,33,-8.2,4.8,0.1,0.6,2.7,0,30049.7879177054,49214800.2826302
031118,13067031118,311.18,ARC 10,,,SDE,2015/05/27 16:20:54,5460,5194,3397,1380,209,339,2063,62.2,25.3,37.8,3608,1062,167,255,1586,69.5,20.4,30.5,-211,318,84,,133,135,3.8,2.5,4.9,102,3.2,2,4.9,42,33,-7.3,4.9,0.6,0.5,1.3,0,33574.114030287,54621562.2391426
031117,13067031117,311.17,ARC 10,,,SDE,2015/05/27 16:20:54,4835,5273,3375,715,185,396,1460,69.8,14.8,30.2,3650,862,183,459,1623,69.2,16.3,30.8,-275,-147,-63,,-182.5,164,3.8,3.4,8.7,119,3.5,2.3,8.7,2,45,0.6,-1.5,0.3,1.1,-0.5,0,36903.2560442972,65937043.7370897
031507,13067031507,315.07,ARC 10,,,SDE,2015/05/27 16:20:54,3339,3526,796,2016,37,409,2543,23.8,60.4,76.2,1281,1905,50,226,2245,36.3,54,63.7,-485,111,183,,-124.7,81,1.1,2.4,6.4,64,1.4,1.8,6.4,-13,17,-12.5,6.4,-0.3,0.6,5.8,0,28395.6135157744,42414812.9708326
031004,13067031004,310.04,ARC 10,,,SDE,2015/05/27 16:20:54,6739,7458,1613,2103,226,2649,5126,23.9,31.2,76.1,3093,2791,187,1259,4365,41.5,37.4,58.5,-1480,-688,1390,,-449.4,148,3.4,2.2,16.9,128,2.5,1.7,16.9,39,20,-17.6,-6.2,0.9,0.5,22.4,0,29441.0236495568,44935095.6091719
030103,13067030103,301.03,ARC 10,,,SDE,2015/05/27 16:20:54,9045,5952,5726,1796,442,816,3319,63.3,19.9,36.7,4860,540,127,314,1092,81.7,9.1,18.3,866,1256,502,,498.9,265,4.9,2.9,5.3,111,2.1,1.9,5.3,315,154,-18.4,10.8,2.8,1,3.7,0,60374.9915968184,173108183.664561
031404,13067031404,314.04,ARC 10,,,SDE,2015/05/27 16:20:54,5558,5157,2611,1983,145,645,2947,47,35.7,53,3665,1132,87,176,1492,71.1,22,28.9,-1054,851,469,,117.9,174,2.6,3.1,3.4,97,1.7,1.9,3.4,58,77,-24.1,13.7,0.9,1.2,8.2,1,48451.8902407456,94829090.5015213
031306,13067031306,313.06,ARC 10,,,SDE,2015/05/27 16:20:54,3754,3517,1675,1352,39,572,2079,44.6,36,55.4,2397,794,49,215,1120,68.2,22.6,31.8,-722,558,357,,107.7,116,1,3.1,6.1,62,1.4,1.8,6.1,-10,54,-23.6,13.4,-0.4,1.3,9.1,1,38070.481695092,59941890.6981489
030101,13067030101,301.01,ARC 10,,,SDE,2015/05/27 16:20:54,7062,5864,5744,618,136,428,1318,81.3,8.8,18.7,5275,229,55,207,589,90,3.9,10,469,389,221,,100.7,136,1.9,1.9,3.5,98,0.9,1.7,3.5,81,38,-8.7,4.9,1,0.2,2.6,0,87446.9182805944,330938624.957892
030104,13067030104,301.04,ARC 10,,,SDE,2015/05/27 16:20:54,3721,3495,2274,737,36,583,1447,61.1,19.8,38.9,2651,477,49,257,844,75.9,13.6,24.1,-377,260,326,,150.7,91,1,2.4,7.4,61,1.4,1.7,7.4,-13,30,-14.8,6.2,-0.4,0.7,8.3,0,29060.9245688323,42711393.9464667
130613,13117130613,1306.13,ARC 20,,,SDE,2015/05/27 16:20:54,2260,790,1890,44,206,75,370,83.6,1.9,16.4,762,0,5,13,28,96.5,0,3.5,1128,44,62,,474.2,45,9.1,2,1.6,10,0.6,1.3,1.6,201,35,-12.9,1.9,8.5,0.7,1.7,0,48899.0207854657,87743636.710641
130408,13117130408,1304.08,ARC 20,,,SDE,2015/05/27 16:20:54,3608,2742,2485,32,50,1010,1123,68.9,0.9,31.1,2356,21,11,319,386,85.9,0.8,14.1,129,11,691,,320.7,31,1.4,0.9,11.6,35,0.4,1.3,11.6,39,-4,-17,0.1,1,-0.4,16.4,0,37830.0511432735,73884274.0089371
130612,13117130612,1306.12,ARC 20,,,SDE,2015/05/27 16:20:54,5614,2897,4630,90,578,208,984,82.5,1.6,17.5,2782,11,30,60,115,96,0.4,4,1848,79,148,,734.3,108,10.3,1.9,2.1,14,1,0.5,2.1,548,94,-13.5,1.2,9.3,1.4,1.6,0,43016.9630509637,103515699.054415
130608,13117130608,1306.08,ARC 20,,,SDE,2015/05/27 16:20:54,4599,1293,2535,212,1593,157,2064,55.1,4.6,44.9,1196,13,52,25,97,92.5,1,7.5,1339,199,132,,972.4,102,34.6,2.2,1.9,7,4,0.5,1.9,1541,95,-37.4,3.6,30.6,1.7,1.5,0,51992.4545189948,94570828.1989235
130307,13117130307,1303.07,ARC 20,,,SDE,2015/05/27 16:20:54,3287,2106,2637,73,153,381,650,80.2,2.2,19.8,2004,0,7,76,102,95.2,0,4.8,633,73,305,,246,43,4.7,1.3,3.6,19,0.3,0.9,3.6,146,24,-15,2.2,4.4,0.4,8,0,53579.7370895808,132924612.917863
130302,13117130302,1303.02,ARC 20,,,SDE,2015/05/27 16:20:54,4756,2536,4354,49,115,189,402,91.5,1,8.5,2444,7,12,61,92,96.4,0.3,3.6,1910,42,128,,482.6,49,2.4,1,2.4,12,0.5,0.5,2.4,103,37,-4.9,0.7,1.9,0.5,1.6,0,51060.5460993337,129034944.772519
130304,13117130304,1303.04,ARC 20,,,SDE,2015/05/27 16:20:54,3784,3120,3343,51,67,276,441,88.3,1.3,11.7,2907,16,31,126,213,93.2,0.5,6.8,436,35,150,,138.3,47,1.8,1.2,4,40,1,1.3,4,36,7,-4.9,0.8,0.8,-0.1,3.3,0,59897.5453232899,134773955.593994
130404,13117130404,1304.04,ARC 20,,,SDE,2015/05/27 16:20:54,3913,1250,2955,118,450,305,958,75.5,3,24.5,1181,4,8,28,69,94.5,0.3,5.5,1774,114,277,,1065.2,85,11.5,2.2,2.2,29,0.6,2.3,2.2,442,56,-19,2.7,10.9,-0.1,5.6,0,44883.6793068178,70513190.5906674
130306,13117130306,1303.06,ARC 20,,,SDE,2015/05/27 16:20:54,4094,2351,3301,145,320,264,793,80.6,3.5,19.4,2278,6,14,49,73,96.9,0.3,3.1,1023,139,215,,544.7,64,7.8,1.6,2.1,4,0.6,0.2,2.1,306,60,-16.3,3.2,7.2,1.4,4.3,0,45891.7179948768,88312691.5789102
130601,13117130601,1306.01,ARC 20,,,SDE,2015/05/27 16:20:54,3472,1583,2054,249,372,723,1418,59.2,7.2,40.8,1446,8,6,117,137,91.3,0.5,8.7,608,241,606,,281.9,74,10.7,2.1,7.4,6,0.4,0.4,7.4,366,68,-32.1,6.7,10.3,1.7,13.4,0,74091.9381750082,185902250.851556
130510,13117130510,1305.10,ARC 20,,,SDE,2015/05/27 16:20:54,5717,2354,4532,98,424,577,1185,79.3,1.7,20.7,2134,7,14,179,220,90.7,0.3,9.3,2398,91,398,,473.7,86,7.4,1.5,7.6,20,0.6,0.8,7.6,410,66,-11.4,1.4,6.8,0.7,2.5,0,76334.9309009739,197249787.372118
130406,13117130406,1304.06,ARC 20,,,SDE,2015/05/27 16:20:54,5206,1669,3279,277,456,1095,1927,63,5.3,37,901,9,14,728,768,54,0.5,46,2378,268,367,,1310,99,8.8,1.9,43.6,17,0.8,1,43.6,442,82,9,4.8,8,0.9,-22.6,0,44242.7025906151,76531671.0519878
130410,13117130410,1304.10,ARC 20,,,SDE,2015/05/27 16:20:54,4017,1978,2669,286,136,838,1348,66.4,7.1,33.6,1416,18,6,486,562,71.6,0.9,28.4,1253,268,352,,703.1,88,3.4,2.2,24.6,52,0.3,2.6,24.6,130,36,-5.2,6.2,3.1,-0.4,-3.7,0,44965.9009774675,80056005.4659945
130203,13117130203,1302.03,ARC 20,,,SDE,2015/05/27 16:20:54,4726,3610,4346,66,11,235,380,92,1.4,8,3478,2,12,91,132,96.3,0.1,3.7,868,64,144,,91.5,68,0.2,1.4,2.5,27,0.3,0.7,2.5,-1,41,-4.3,1.3,-0.1,0.7,2.5,0,91969.7740685529,339718776.969776
130204,13117130204,1302.04,ARC 20,,,SDE,2015/05/27 16:20:54,4535,1386,3915,137,98,318,620,86.3,3,13.7,1356,0,2,19,30,97.8,0,2.2,2559,137,299,,470,67,2.2,1.5,1.4,9,0.1,0.6,1.4,96,58,-11.5,3,2.1,0.9,5.6,0,66278.2010656485,186249928.919498
130202,13117130202,1302.02,ARC 20,,,SDE,2015/05/27 16:20:54,4169,1756,3827,46,52,179,342,91.8,1.1,8.2,1727,2,1,17,29,98.3,0.1,1.7,2100,44,162,,402.2,65,1.2,1.6,1,9,0.1,0.5,1,51,56,-6.5,1,1.1,1.1,3.3,0,63898.2212015362,167012078.113386
130509,13117130509,1305.09,ARC 20,,,SDE,2015/05/27 16:20:54,3251,3260,2599,20,14,574,652,79.9,0.6,20.1,3027,9,11,158,233,92.9,0.3,7.1,-428,11,416,,-2.4,44,0.4,1.4,4.8,55,0.3,1.7,4.8,3,-11,-13,0.3,0.1,-0.3,12.9,0,54191.6848853789,105646015.233029
130403,13117130403,1304.03,ARC 20,,,SDE,2015/05/27 16:20:54,5666,3920,4783,135,84,598,883,84.4,2.4,15.6,3736,17,3,139,184,95.3,0.4,4.7,1047,118,459,,154.5,66,1.5,1.2,3.5,25,0.1,0.6,3.5,81,41,-10.9,2,1.4,0.6,7.1,0,110537.886515246,316236944.470642
031506,13067031506,315.06,ARC 10,,,SDE,2015/05/27 16:20:54,4814,4482,2355,1719,91,526,2459,48.9,35.7,51.1,3296,959,26,142,1186,73.5,21.4,26.5,-941,760,384,,92.2,123,1.9,2.6,3.2,59,0.6,1.3,3.2,65,64,-24.6,14.3,1.3,1.3,7.7,1,48752.3753554537,100337925.071495
031508,13067031508,315.08,ARC 10,,,SDE,2015/05/27 16:20:54,5090,3853,2506,1999,107,358,2584,49.2,39.3,50.8,2882,766,47,111,971,74.8,19.9,25.2,-376,1233,247,,257.7,120,2.1,2.4,2.9,47,1.2,1.2,2.9,60,73,-25.6,19.4,0.9,1.2,4.1,1,54034.2380642849,132412987.128244
031116,13067031116,311.16,ARC 10,,,SDE,2015/05/27 16:20:54,5717,6008,1245,2292,110,1904,4472,21.8,40.1,78.2,2023,2230,189,1407,3985,33.7,37.1,66.3,-778,62,497,,-264.5,166,1.9,2.9,23.4,159,3.1,2.6,23.4,-79,7,-11.9,3,-1.2,0.3,9.9,0,23807.2361145519,29481141.3977
031115,13067031115,311.15,ARC 10,,,SDE,2015/05/27 16:20:54,4583,3988,1795,1175,198,1297,2788,39.2,25.6,60.8,2208,1104,77,487,1780,55.4,27.7,44.6,-413,71,810,,425,118,4.3,2.6,12.2,112,1.9,2.8,12.2,121,6,-16.2,-2.1,2.4,-0.2,16.1,1,35410.1931714363,39538018.1379704
