GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Percent_Fo,Foreign_Bo,Percent_U_,U_S__Nativ,GlobalID,Pop_Chg_pe,Pct_ForBor,ForeignBor,Pct_ForBo2,ForBorn_Na,Pct_US_Nat,US_Native_,Pct_USnati,USnative_B,Pct_USnat2,USnative_2,Shape_Leng,Shape_Area
13089023102,231.02,ARC 10,,,SDE,2015/05/21 16:55:08,8.7,287,91.3,3027,,-410,34.5,99,65.5,188,33.1,1097,57.5,1905,90.6,3002,22559.6550261468,27064511.7432398
13089023000,230,ARC 10,,,SDE,2015/05/21 16:55:08,1.4,29,98.6,2028,,-54.3,6.9,2,93.1,27,45.1,928,50.2,1032,95.3,1960,23530.5964961418,19207178.0100385
13089021906,219.06,ARC 10,,,SDE,2015/05/21 16:55:08,10.5,597,89.5,5083,,-615.8,41.9,250,58.1,347,42.2,2399,46.7,2650,88.9,5049,27988.6639604141,33521873.8191901
13089021217,212.17,ARC 10,,,SDE,2015/05/21 16:55:08,23.6,593,76.4,1919,,-768.3,21.6,128,78.4,465,38,954,36.8,925,74.8,1879,18528.0451122279,18045312.3264233
13089021215,212.15,ARC 10,,,SDE,2015/05/21 16:55:08,46.2,2488,53.8,2898,,1816.9,83.8,2086,16.2,402,30.2,1624,22.9,1235,53.1,2859,30866.223989837,34975956.419866
13089021414,214.14,ARC 10,,,SDE,2015/05/21 16:55:08,46.1,1492,53.9,1746,,-1117.5,92.4,1379,7.6,113,25.6,828,28,906,53.6,1734,18795.7885398776,11840395.0907165
13089021101,211.01,ARC 10,,,SDE,2015/05/21 16:55:08,10.3,377,89.7,3295,,583.1,28.1,106,71.9,271,49.8,1827,38.9,1427,88.6,3254,27080.3355831117,35338965.7871804
13089023316,233.16,ARC 10,,,SDE,2015/05/21 16:55:08,11.2,911,88.8,7209,,277.4,46.5,424,53.5,487,52.8,4284,34,2764,86.8,7048,43439.5712698534,64455898.1220505
13089023313,233.13,ARC 10,,,SDE,2015/05/21 16:55:09,9.6,450,90.4,4241,,-11.6,47.1,212,52.9,238,41,1923,48.5,2274,89.5,4197,31092.4320449979,52947413.6120532
13089022900,229,ARC 10,,,SDE,2015/05/21 16:55:09,10.8,348,89.2,2882,,-465.3,45.7,159,54.3,189,40.1,1295,48.4,1563,88.5,2858,40830.6601296872,40964524.3266983
13089022800,228,ARC 10,,,SDE,2015/05/21 16:55:09,4.5,187,95.5,3994,,-90,40.6,76,59.4,111,50.6,2115,44.2,1850,94.8,3965,29438.8826534257,27168389.7056969
13089022600,226,ARC 10,,,SDE,2015/05/21 16:55:09,7.7,464,92.3,5568,,595,59.9,278,40.1,186,55,3315,34.8,2097,89.7,5412,31260.3767973916,33520383.2930373
13089022500,225,ARC 10,,,SDE,2015/05/21 16:55:09,7.4,384,92.6,4792,,151.8,43.5,167,56.5,217,50.6,2617,40.5,2094,91,4711,23394.5038091589,30315273.1457039
13089022100,221,ARC 10,,,SDE,2015/05/21 16:55:09,14.6,614,85.4,3580,,-21.5,57.7,354,42.3,260,27.8,1165,56.2,2358,84,3523,27284.3108291049,36781231.273527
13089022005,220.05,ARC 10,,,SDE,2015/05/21 16:55:09,43.5,1722,56.5,2233,,-692.3,54.2,934,45.8,788,26.2,1037,30.2,1196,56.5,2233,31470.3733800767,35449488.4461945
13089023214,232.14,ARC 10,,,SDE,2015/05/21 16:55:09,6.2,319,93.8,4841,,188.1,73.7,235,26.3,84,42.8,2208,49.4,2550,92.2,4758,36578.1523003176,71244163.4040563
13089022203,222.03,ARC 10,,,SDE,2015/05/21 16:55:09,18.4,306,81.6,1360,,482.7,63.7,195,36.3,111,49.7,828,30,499,79.7,1327,26266.337094917,30932579.9930852
13089022009,220.09,ARC 10,,,SDE,2015/05/21 16:55:09,29.1,1721,70.9,4187,,-1125.7,80,1376,20,345,30.2,1784,39,2302,69.2,4086,23154.3074903275,18900828.765638
13089021913,219.13,ARC 10,,,SDE,2015/05/21 16:55:09,15,664,85,3752,,-829.2,77,511,23,153,35.8,1581,44.9,1983,80.7,3564,26788.4956919407,32195490.8579191
13089021813,218.13,ARC 10,,,SDE,2015/05/21 16:55:09,36.3,897,63.7,1576,,1995,88.6,795,11.4,102,29.4,726,30.7,760,60.1,1486,11132.3408789754,6590331.81076032
13089021605,216.05,ARC 10,,,SDE,2015/05/21 16:55:09,17.9,964,82.1,4433,,277.1,50.6,488,49.4,476,46.8,2527,33,1781,79.8,4308,29700.9072724966,39850430.0255523
13089021308,213.08,ARC 10,,,SDE,2015/05/21 16:55:09,48.1,1727,51.9,1864,,-723,79.3,1369,20.7,358,16.7,598,34.2,1229,50.9,1827,27164.2147429669,29081419.3874949
13089022004,220.04,ARC 10,,,SDE,2015/05/21 16:55:09,45.8,2779,54.2,3293,,-245,41.8,1163,58.2,1616,21.7,1319,31.3,1899,53,3218,29089.8194003332,39826016.0520308
13089022008,220.08,ARC 10,,,SDE,2015/05/21 16:55:09,64.2,5366,35.8,2991,,-393.3,79.9,4290,20.1,1076,9,755,25.8,2156,34.8,2911,22238.5568641648,24455880.5368636
13089021909,219.09,ARC 10,,,SDE,2015/05/21 16:55:09,15.4,848,84.6,4675,,-1130,29,246,71,602,43.3,2394,41,2264,84.3,4658,28772.919344386,37226063.6336363
13089022001,220.01,ARC 10,,,SDE,2015/05/21 16:55:09,15.9,727,84.1,3836,,245.9,64.6,470,35.4,257,41,1871,42.4,1935,83.4,3806,38121.1273931235,47555952.7386892
13089023108,231.08,ARC 10,,,SDE,2015/05/21 16:55:09,4.7,223,95.3,4565,,-641.4,70.4,157,29.6,66,31.8,1524,62.9,3011,94.7,4535,30079.1628105685,39903629.6022915
13089020200,202,ARC 10,,,SDE,2015/05/21 16:55:09,7.5,157,92.5,1924,,-431.7,32.5,51,67.5,106,61.6,1281,30.2,628,91.7,1909,20525.5944442133,16065009.4046145
13089021306,213.06,ARC 10,,,SDE,2015/05/21 16:55:09,45.9,2136,54.1,2516,,-309.5,89.7,1917,10.3,219,21.6,1003,28.5,1325,50,2328,33146.3860124221,56887791.6395927
13089021305,213.05,ARC 10,,,SDE,2015/05/21 16:55:09,47.9,2555,52.1,2776,,-35,91.7,2344,8.3,211,23.2,1239,26.8,1429,50,2668,21753.1014155071,26716943.432296
13089021417,214.17,ARC 10,,,SDE,2015/05/21 16:55:09,47.7,2558,52.3,2804,,358.6,94.4,2414,5.6,144,21.6,1157,26.7,1433,48.3,2590,19334.6514557806,20725163.6559547
13089021415,214.15,ARC 10,,,SDE,2015/05/21 16:55:09,18.3,724,81.7,3234,,913.8,71.7,519,28.3,205,46.8,1854,32.6,1291,79.5,3145,26508.6512220329,22016819.5469967
13089021102,211.02,ARC 10,,,SDE,2015/05/21 16:55:09,15.8,805,84.2,4299,,-530.7,45.2,364,54.8,441,48.5,2474,34.4,1754,82.8,4228,28943.7945417986,38781238.2890456
13089021307,213.07,ARC 10,,,SDE,2015/05/21 16:55:09,51.1,2340,48.9,2237,,-10,79.2,1854,20.8,486,20.6,945,27.2,1245,47.8,2190,25675.2776094758,38959177.4579159
13089023601,236.01,ARC 10,,,SDE,2015/05/21 16:55:09,2.9,78,97.1,2609,,-865.7,26.9,21,73.1,57,29.8,800,66.1,1776,95.9,2576,22166.7609678879,19330629.4243069
13089021412,214.12,ARC 10,,,SDE,2015/05/21 16:55:09,6.4,213,93.6,3118,,80,89.2,190,10.8,23,46.3,1541,44.3,1474,90.5,3015,31150.7187826328,33737996.4928167
13089023208,232.08,ARC 10,,,SDE,2015/05/21 16:55:09,4.5,270,95.5,5786,,-531.7,18.1,49,81.9,221,45.8,2774,49.6,3002,95.4,5776,33610.0827719317,50803462.46394
13089023310,233.10,ARC 10,,,SDE,2015/05/21 16:55:09,10,933,90,8439,,663.7,37.9,354,62.1,579,37,3471,52.6,4931,89.7,8402,47051.8478308188,82570077.9984854
13089020801,208.01,ARC 10,,,SDE,2015/05/21 16:55:09,0.3,8,99.7,2436,,-532,0,0,100,8,39,953,59.7,1460,98.7,2413,18802.711640549,14956070.4247862
13089021812,218.12,ARC 10,,,SDE,2015/05/21 16:55:09,29,705,71,1730,,187.5,70.9,500,29.1,205,32.9,800,36.1,879,69,1679,31016.7410592268,21915337.1717579
13089021214,212.14,ARC 10,,,SDE,2015/05/21 16:55:09,9.1,566,90.9,5658,,112.7,23.1,131,76.9,435,55.7,3467,34.5,2145,90.2,5612,33603.7365271201,60665572.1056805
13089021810,218.10,ARC 10,,,SDE,2015/05/21 16:55:09,20.8,1141,79.2,4343,,336,24.7,282,75.3,859,44.7,2450,32.4,1775,77,4225,34773.5423241106,71061276.4057589
13089021809,218.09,ARC 10,,,SDE,2015/05/21 16:55:09,7.7,500,92.3,5962,,65.3,26.6,133,73.4,367,43,2777,47.1,3046,90.1,5823,53508.5117320147,93844463.8124041
13089021808,218.08,ARC 10,,,SDE,2015/05/21 16:55:09,23.4,1167,76.6,3813,,37.5,55.5,648,44.5,519,36.2,1804,38.9,1939,75.2,3743,24825.2194921325,32710421.7598591
13089021806,218.06,ARC 10,,,SDE,2015/05/21 16:55:09,29.2,1865,70.8,4516,,116.3,65.4,1220,34.6,645,31.8,2032,37.5,2391,69.3,4423,50640.0998649963,120246867.220056
13089021805,218.05,ARC 10,,,SDE,2015/05/21 16:55:09,18.2,1027,81.8,4626,,-146.3,47,483,53,544,34.6,1958,45.9,2592,80.5,4550,39962.901754052,68197393.6922886
13089021704,217.04,ARC 10,,,SDE,2015/05/21 16:55:09,13.1,670,86.9,4460,,108.6,65.8,441,34.2,229,48.2,2474,38.4,1972,86.7,4446,47171.1545525959,77050020.2344356
13089021703,217.03,ARC 10,,,SDE,2015/05/21 16:55:09,12.5,614,87.5,4298,,63.5,42.5,261,57.5,353,40.4,1986,45.7,2246,86.2,4232,33333.6324507302,56673822.5449169
13089021705,217.05,ARC 10,,,SDE,2015/05/21 16:55:09,26.5,1360,73.5,3780,,26.5,66.4,903,33.6,457,36.1,1855,36.8,1891,72.9,3746,35984.9291180738,54934738.4301146
13089021908,219.08,ARC 10,,,SDE,2015/05/21 16:55:09,14.6,776,85.4,4535,,259.2,58.1,451,41.9,325,40.8,2165,42.8,2275,83.6,4440,34036.5044570657,37182727.3664503
13089023309,233.09,ARC 10,,,SDE,2015/05/21 16:55:09,7.9,784,92.1,9174,,1040.5,51.9,407,48.1,377,42.8,4258,48.5,4833,91.3,9091,39067.6935580086,55848854.0507385
13089023211,232.11,ARC 10,,,SDE,2015/05/21 16:55:09,6.8,224,93.2,3082,,-811,22.8,51,77.2,173,49.8,1645,43.2,1428,93,3073,24500.0956966929,26814715.0744966
13089023212,232.12,ARC 10,,,SDE,2015/05/21 16:55:09,5.4,203,94.6,3523,,-230,24.1,49,75.9,154,47.9,1785,46.4,1730,94.3,3515,29166.3616762055,38182324.9158695
13089023306,233.06,ARC 10,,,SDE,2015/05/21 16:55:09,17.3,1275,82.7,6084,,332.3,39.2,500,60.8,775,37,2722,45.1,3322,82.1,6044,65202.2343919243,132935991.802034
13089023303,233.03,ARC 10,,,SDE,2015/05/21 16:55:09,15.1,967,84.9,5455,,249.7,57.2,553,42.8,414,27.7,1781,56.6,3638,84.4,5419,68510.1629241838,212944456.811181
13089021706,217.06,ARC 10,,,SDE,2015/05/21 16:55:09,16.6,1017,83.4,5103,,327,55.1,560,44.9,457,39.9,2442,41.4,2531,81.3,4973,40409.6697103784,55904293.5480464
13089021211,212.11,ARC 10,,,SDE,2015/05/21 16:55:09,13.3,614,86.7,4009,,25.8,37.5,230,62.5,384,46.5,2148,39.2,1812,85.7,3960,34170.135571621,54158509.7089549
13089021210,212.10,ARC 10,,,SDE,2015/05/21 16:55:09,9.6,509,90.4,4766,,136,27.5,140,72.5,369,48.8,2576,40.2,2120,89,4696,37995.9567395631,68477203.792169
13089021213,212.13,ARC 10,,,SDE,2015/05/21 16:55:09,7.3,252,92.7,3186,,170,56.7,143,43.3,109,50.7,1744,41,1410,91.7,3154,28706.4510008617,32405766.5554034
13089021303,213.03,ARC 10,,,SDE,2015/05/21 16:55:09,54.6,3351,45.4,2790,,200,74.5,2496,25.5,855,11.8,724,31.9,1959,43.7,2683,29122.5829289436,47188348.3863484
13089021301,213.01,ARC 10,,,SDE,2015/05/21 16:55:09,37.4,1199,62.6,2003,,191.4,94.2,1129,5.8,70,29.4,941,31,992,60.4,1933,31357.1950877123,39072288.6894208
13089021209,212.09,ARC 10,,,SDE,2015/05/21 16:55:09,20.2,1015,79.8,4019,,-9.5,38.4,390,61.6,625,46.8,2357,32.4,1633,79.3,3990,41403.6579402108,52196254.5932952
13089021405,214.05,ARC 10,,,SDE,2015/05/21 16:55:09,16.9,633,83.1,3113,,651.1,47.2,299,52.8,334,41.9,1570,39.2,1470,81.2,3040,28739.8852240899,25845999.8504683
13089021208,212.08,ARC 10,,,SDE,2015/05/21 16:55:09,29.5,975,70.5,2330,,616.4,75,731,25,244,35.2,1162,34.3,1133,69.4,2295,42019.8454699667,38401944.0323415
13089021204,212.04,ARC 10,,,SDE,2015/05/21 16:55:09,70.8,3065,29.2,1267,,-617.8,98,3003,2,62,2.8,122,25.5,1104,28.3,1226,30504.8840595153,50068508.3178395
13089021202,212.02,ARC 10,,,SDE,2015/05/21 16:55:09,7.3,503,92.7,6384,,459.6,38.2,192,61.8,311,47.3,3258,44.4,3057,91.7,6315,47699.6145884438,79419678.2311449
13089023210,232.10,ARC 10,,,SDE,2015/05/21 16:55:09,11.8,824,88.2,6163,,-448.8,45.4,374,54.6,450,43.4,3033,44.8,3130,88.2,6163,31337.6863142766,45035029.3316179
13089023209,232.09,ARC 10,,,SDE,2015/05/21 16:55:09,10.6,551,89.4,4654,,-452.8,40.3,222,59.7,329,39.6,2062,49.7,2585,89.3,4647,29830.780468536,49583381.126002
13089023603,236.03,ARC 10,,,SDE,2015/05/21 16:55:09,1.7,54,98.3,3102,,-865.5,48.1,26,51.9,28,22.8,718,75.5,2384,98.3,3102,23655.730106909,31717790.2657448
13089021603,216.03,ARC 10,,,SDE,2015/05/21 16:55:09,14.7,695,85.3,4017,,-252,68.3,475,31.7,220,54.4,2561,30.3,1427,84.6,3988,30132.3483476011,41365988.3726238
13057090905,909.05,ARC 10,,,SDE,2015/05/21 16:55:09,5.7,184,94.3,3071,,674.4,45.7,84,54.3,100,49.6,1616,42,1367,91.6,2983,32980.9160532215,44596973.042626
13057090904,909.04,ARC 10,,,SDE,2015/05/21 16:55:09,12.2,1016,87.8,7294,,443.1,71.7,728,28.3,288,44.9,3729,41.8,3476,86.7,7205,50209.8153441245,135441605.479744
13057091007,910.07,ARC 10,,,SDE,2015/05/21 16:55:09,6,372,94,5877,,110.3,49.2,183,50.8,189,52.5,3279,41.1,2569,93.6,5848,52296.1888612385,104381063.923315
13057090803,908.03,ARC 10,,,SDE,2015/05/21 16:55:09,7.5,757,92.5,9312,,509.5,21,159,79,598,46.2,4655,44.4,4473,90.7,9128,76673.8487836064,261034944.068034
13057090804,908.04,ARC 10,,,SDE,2015/05/21 16:55:09,7.5,671,92.5,8269,,244,77.6,521,22.4,150,46.3,4142,45.8,4094,92.1,8236,121435.047220038,291788253.949604
13057091008,910.08,ARC 10,,,SDE,2015/05/21 16:55:09,5.6,471,94.4,7899,,600.8,31.4,148,68.6,323,59.6,4986,33.5,2801,93,7787,46623.9365500222,106261579.501158
13057090802,908.02,ARC 10,,,SDE,2015/05/21 16:55:09,7.4,520,92.6,6468,,74.4,44,229,56,291,46.8,3273,44,3076,90.9,6349,104304.924052481,484172290.625186
13057090501,905.01,ARC 10,,,SDE,2015/05/21 16:55:09,5.8,340,94.2,5571,,66.4,40.3,137,59.7,203,40.9,2417,52.3,3092,93.2,5509,193918.37784984,1044852665.71516
13057090902,909.02,ARC 10,,,SDE,2015/05/21 16:55:09,12.6,1826,87.4,12660,,814.2,49.7,907,50.3,919,45.9,6653,40.7,5892,86.6,12545,63826.5803678656,204569377.554631
13057091001,910.01,ARC 10,,,SDE,2015/05/21 16:55:09,12.8,544,87.2,3706,,394.9,88.6,482,11.4,62,39.2,1667,46.9,1992,86.1,3659,56906.8857136917,97983185.5778262
13057091003,910.03,ARC 10,,,SDE,2015/05/21 16:55:09,9.2,647,90.8,6357,,321.8,72.8,471,27.2,176,52.7,3690,35.5,2486,88.2,6176,58472.4951469468,109000673.522848
13057091102,911.02,ARC 10,,,SDE,2015/05/21 16:55:09,14.1,1224,85.9,7427,,303.5,60.8,744,39.2,480,37.1,3210,48,4150,85.1,7360,60582.2734619211,119389067.842356
13057091101,911.01,ARC 10,,,SDE,2015/05/21 16:55:09,6.1,330,93.9,5048,,16.3,45.8,151,54.2,179,45.6,2451,46.9,2521,92.5,4972,75400.741311416,198059580.811097
13057091103,911.03,ARC 10,,,SDE,2015/05/21 16:55:09,6.8,529,93.2,7219,,81.9,47.8,253,52.2,276,45.2,3503,46.1,3575,91.4,7078,77491.9281262174,301876119.483988
13057090701,907.01,ARC 10,,,SDE,2015/05/21 16:55:09,6.2,1195,93.8,17939,,798.2,48.5,579,51.5,616,48.6,9295,43.6,8348,92.2,17643,115634.076127443,434897859.011359
13297110601,1106.01,ARC 20,,,SDE,2015/05/21 16:55:09,0.6,27,99.4,4653,,100.1,0,0,100,27,29.7,1392,69.4,3247,99.1,4639,91127.4418687345,396617752.196246
13297110507,1105.07,ARC 20,,,SDE,2015/05/21 16:55:09,13.4,1015,86.6,6581,,271.5,46,467,54,548,30,2282,55.7,4234,85.8,6516,79798.5083877857,314791658.862024
13297110506,1105.06,ARC 20,,,SDE,2015/05/21 16:55:09,2.2,119,97.8,5346,,134.1,29.4,35,70.6,84,35,1914,62.5,3416,97.5,5330,90027.3950663916,370360162.452422
13297110603,1106.03,ARC 20,,,SDE,2015/05/21 16:55:09,1.7,79,98.3,4700,,80.3,50.6,40,49.4,39,28,1340,67.3,3214,95.3,4554,82495.5607351626,326068538.893318
13297110602,1106.02,ARC 20,,,SDE,2015/05/21 16:55:09,8.5,435,91.5,4702,,42.8,51.3,223,48.7,212,22.9,1178,67.7,3479,90.7,4657,141164.515449138,975679826.120526
13297110504,1105.04,ARC 20,,,SDE,2015/05/21 16:55:09,8.4,403,91.6,4393,,79.2,40.7,164,59.3,239,42.2,2025,49.4,2368,91.6,4393,52653.7003820142,146861938.885787
13297110508,1105.08,ARC 20,,,SDE,2015/05/21 16:55:09,3.4,155,96.6,4369,,166.6,27.1,42,72.9,113,38.2,1729,56.2,2543,94.4,4272,73963.018399154,239163154.248967
13297110503,1105.03,ARC 20,,,SDE,2015/05/21 16:55:09,1.1,37,98.9,3243,,177.9,62.2,23,37.8,14,29.9,982,65.9,2162,95.9,3144,72335.6190834657,210449548.990589
13297110505,1105.05,ARC 20,,,SDE,2015/05/21 16:55:09,2.6,111,97.4,4193,,183.2,84.7,94,15.3,17,39,1680,56.1,2416,95.2,4096,73174.1045479825,251328692.431553
13297110800,1108,ARC 20,,,SDE,2015/05/21 16:55:09,1.9,121,98.1,6292,,21.8,65.3,79,34.7,42,25.9,1660,71.7,4598,97.6,6258,187420.129958441,1394762723.27748
13297110700,1107,ARC 20,,,SDE,2015/05/21 16:55:09,2.8,189,97.2,6620,,83.1,52.9,100,47.1,89,26.8,1827,68.7,4681,95.6,6508,154246.87570343,702246272.607298
13297110400,1104,ARC 20,,,SDE,2015/05/21 16:55:09,3,202,97,6468,,25.7,6.9,14,93.1,188,27.4,1827,69.6,4641,97,6468,84881.0666952151,372370109.506811
13297110300,1103,ARC 20,,,SDE,2015/05/21 16:55:09,2.2,139,97.8,6276,,99.8,25.9,36,74.1,103,26.8,1719,69.3,4443,96.1,6162,95645.2334825296,378107164.084864
13297110200,1102,ARC 20,,,SDE,2015/05/21 16:55:09,2.8,123,97.2,4317,,20.1,61.8,76,38.2,47,19.6,870,76.9,3415,96.5,4285,219893.295056546,1772811961.76812
13297110100,1101,ARC 20,,,SDE,2015/05/21 16:55:09,6.5,588,93.5,8501,,69.4,49.5,291,50.5,297,27.7,2521,65.2,5929,93,8450,213018.484027264,1346756428.03997
13057091005,910.05,ARC 10,,,SDE,2015/05/21 16:55:09,16.2,1278,83.8,6620,,127.9,80.1,1024,19.9,254,38.7,3054,44.8,3541,83.5,6595,42043.2964724211,80070583.7330726
13057091006,910.06,ARC 10,,,SDE,2015/05/21 16:55:09,4.3,207,95.7,4642,,72.1,35.7,74,64.3,133,56.5,2738,36.8,1786,93.3,4524,31655.3084541243,51791719.4297918
13057090400,904,ARC 10,,,SDE,2015/05/21 16:55:09,22.3,2085,77.7,7248,,238.8,89.8,1873,10.2,212,26.8,2501,50.5,4713,77.3,7214,163273.33747678,499537671.455597
13057090601,906.01,ARC 10,,,SDE,2015/05/21 16:55:09,14.9,1015,85.1,5779,,249.9,92.5,939,7.5,76,30.4,2068,54.3,3689,84.7,5757,81774.1414799715,236888755.357593
13057090901,909.01,ARC 10,,,SDE,2015/05/21 16:55:09,11.4,865,88.6,6717,,126.4,73.6,637,26.4,228,42.6,3230,44.6,3384,87.2,6614,95268.8602064487,243005992.685518
13057090602,906.02,ARC 10,,,SDE,2015/05/21 16:55:09,10.2,854,89.8,7525,,202.6,73.8,630,26.2,224,36.2,3035,52.9,4430,89.1,7465,94738.6972386784,393519439.539419
13057090200,902,ARC 10,,,SDE,2015/05/21 16:55:09,1.6,116,98.4,7322,,24.5,31.9,37,68.1,79,39.1,2908,59.2,4404,98.3,7312,254608.531976212,2390504797.6654
13057090702,907.02,ARC 10,,,SDE,2015/05/21 16:55:09,4.4,338,95.6,7426,,217.3,46.7,158,53.3,180,39.6,3073,54.8,4256,94.4,7329,56313.0054942707,171576223.032474
13057090502,905.02,ARC 10,,,SDE,2015/05/21 16:55:09,3.5,471,96.5,13118,,196.7,53.7,253,46.3,218,41.1,5587,54.4,7390,95.5,12977,133084.68448773,875620725.281559
13057090100,901,ARC 10,,,SDE,2015/05/21 16:55:09,4.1,330,95.9,7783,,44.5,77,254,23,76,29.6,2399,66,5356,95.6,7755,252524.090229347,1933584372.102
13057090300,903,ARC 10,,,SDE,2015/05/21 16:55:09,5.2,611,94.8,11184,,181.7,62.7,383,37.3,228,47.9,5654,45.3,5344,93.2,10998,205606.911293323,1293919663.03247
13013180206,1802.06,ARC 20,,,SDE,2015/05/21 16:55:09,11.7,369,88.3,2772,,158.5,100,369,0,0,32.3,1013,55.7,1749,87.9,2762,42585.9221430825,75700366.960608
13013180205,1802.05,ARC 20,,,SDE,2015/05/21 16:55:09,3.8,174,96.2,4414,,93.7,37.4,65,62.6,109,20.5,940,74.1,3401,94.6,4341,54972.6643222044,118670624.873554
13013180402,1804.02,ARC 20,,,SDE,2015/05/21 16:55:09,4.7,294,95.3,5979,,139.2,90.1,265,9.9,29,30.1,1887,64.5,4046,94.6,5933,96649.7597626074,445005834.293411
13013180303,1803.03,ARC 20,,,SDE,2015/05/21 16:55:09,2.9,110,97.1,3619,,124.6,30.9,34,69.1,76,29.6,1105,66.2,2467,95.8,3572,97359.4339959004,309397490.353612
13013180106,1801.06,ARC 20,,,SDE,2015/05/21 16:55:09,1.9,49,98.1,2482,,-40.4,87.8,43,12.2,6,36.7,929,60.7,1536,97.4,2465,60846.7998522555,133931402.958867
13013180103,1801.03,ARC 20,,,SDE,2015/05/21 16:55:09,6.9,281,93.1,3794,,256.1,32.4,91,67.6,190,31.4,1278,59,2403,90.3,3681,101231.359380575,330967276.52197
13013180401,1804.01,ARC 20,,,SDE,2015/05/21 16:55:09,2.6,136,97.4,5054,,152.5,45.6,62,54.4,74,30.7,1592,66.6,3456,97.3,5048,163779.130409509,606748710.537841
13013180203,1802.03,ARC 20,,,SDE,2015/05/21 16:55:09,16,508,84,2659,,188.2,80.1,407,19.9,101,27.3,865,56.6,1794,84,2659,39690.0965999292,61002906.1229636
13013180503,1805.03,ARC 20,,,SDE,2015/05/21 16:55:09,10.6,531,89.4,4477,,335.8,87.8,466,12.2,65,27.2,1362,61.6,3086,88.8,4448,79028.9502482045,249491871.224262
13013180502,1805.02,ARC 20,,,SDE,2015/05/21 16:55:09,3.8,174,96.2,4405,,100.7,61.5,107,38.5,67,25.7,1179,70,3204,95.7,4383,111480.887551882,494423890.311786
13013180204,1802.04,ARC 20,,,SDE,2015/05/21 16:55:09,12.9,335,87.1,2268,,88.4,68.7,230,31.3,105,26,678,60.7,1579,86.7,2257,68535.6294246069,173348469.421795
13013180501,1805.01,ARC 20,,,SDE,2015/05/21 16:55:09,14.5,768,85.5,4545,,251,42.4,326,57.6,442,34.6,1836,50.3,2672,84.8,4508,72292.7334199184,289357532.768905
13013180301,1803.01,ARC 20,,,SDE,2015/05/21 16:55:09,11,253,89,2037,,86.1,54.2,137,45.8,116,25.2,576,63.6,1457,88.8,2033,70819.0494561342,232809568.028446
13013180302,1803.02,ARC 20,,,SDE,2015/05/21 16:55:09,4.2,234,95.8,5351,,244.7,44.4,104,55.6,130,30.8,1720,64.4,3594,95.1,5314,107099.898947747,326988100.835778
13013180105,1801.05,ARC 20,,,SDE,2015/05/21 16:55:09,8.2,203,91.8,2277,,75.9,55.7,113,44.3,90,37.9,941,53.9,1336,91.8,2277,86545.239554345,176490824.137227
13013180104,1801.04,ARC 20,,,SDE,2015/05/21 16:55:09,7.4,151,92.6,1897,,3.8,49.7,75,50.3,76,31.3,640,61.4,1257,92.6,1897,44317.0830701599,87801806.9461747
13013180107,1801.07,ARC 20,,,SDE,2015/05/21 16:55:09,7.6,287,92.4,3480,,24.7,73.2,210,26.8,77,38.4,1446,53.8,2025,92.1,3471,77420.5116959651,207876716.89448
13013180108,1801.08,ARC 20,,,SDE,2015/05/21 16:55:09,7.1,252,92.9,3314,,-4.4,35.7,90,64.3,162,34.6,1235,58.3,2079,92.9,3314,61108.662172806,221808890.642035
13223120104,1201.04,ARC 20,,,SDE,2015/05/21 16:55:09,0.3,6,99.7,2351,,30.1,0,0,100,6,22.4,527,76.1,1793,98.4,2320,164101.015776534,1267125926.24168
13223120604,1206.04,ARC 20,,,SDE,2015/05/21 16:55:09,5.2,280,94.8,5119,,226.3,89.6,251,10.4,29,32,1727,62.5,3372,94.4,5099,66156.8921124648,186584415.913835
13223120601,1206.01,ARC 20,,,SDE,2015/05/21 16:55:09,3.2,133,96.8,4020,,366.3,46.6,62,53.4,71,36,1494,59.5,2470,95.4,3964,53157.491601875,133694018.044109
13223120603,1206.03,ARC 20,,,SDE,2015/05/21 16:55:09,2.9,189,97.1,6255,,287.5,31.2,59,68.8,130,30,1932,66.3,4274,96.3,6206,71993.3675477852,169028041.53518
13223120501,1205.01,ARC 20,,,SDE,2015/05/21 16:55:09,4.1,269,95.9,6273,,307.5,70.6,190,29.4,79,36.9,2413,51.6,3378,88.5,5791,95543.0416242978,245394408.808084
13223120203,1202.03,ARC 20,,,SDE,2015/05/21 16:55:09,2.6,140,97.4,5347,,203.8,40,56,60,84,43.9,2409,51.4,2821,95.3,5230,62502.8794924245,126432486.535333
13223120101,1201.01,ARC 20,,,SDE,2015/05/21 16:55:09,4.4,539,95.6,11609,,496.5,43.2,233,56.8,306,48.8,5924,45.9,5578,94.7,11502,127795.231426233,450174088.743155
13223120502,1205.02,ARC 20,,,SDE,2015/05/21 16:55:09,4,379,96,9110,,174.7,37.7,143,62.3,236,39.8,3779,55.2,5242,95.1,9021,86215.9328906997,272253271.978419
13223120503,1205.03,ARC 20,,,SDE,2015/05/21 16:55:09,3.9,194,96.1,4838,,231.1,16,31,84,163,29.6,1488,65.8,3312,95.4,4800,80321.2597759146,222020785.669697
13223120605,1206.05,ARC 20,,,SDE,2015/05/21 16:55:09,2.2,120,97.8,5455,,164.4,40.8,49,59.2,71,43.7,2435,53.7,2993,97.4,5428,106491.314242378,324098018.006533
